ID,Indicator,Country,"Country Code",Year,"Country Score","Country Color","Country Cateory","Created By","Created At"
1215,"Severely Wasted Children",Senegal,SEN,2020,2.32732626,#fdae61,High,Admin,"2024-12-03 09:49:23"
1216,"Severely Wasted Children","Sierra Leone",SLE,2020,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1217,"Severely Wasted Children","El Salvador",SLV,2018,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1218,"Severely Wasted Children",Serbia,SRB,2020,1.197647059,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1219,"Severely Wasted Children","South Sudan",SSD,2019,5,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1220,"Severely Wasted Children",Swaziland,SWZ,2019,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1221,"Severely Wasted Children",Syria,SYR,2020,2.882352941,#fdae61,High,Admin,"2024-12-03 09:49:23"
1222,"Severely Wasted Children",Chad,TCD,2020,3.300014693,#fdae61,High,Admin,"2024-12-03 09:49:23"
1223,"Severely Wasted Children",Togo,TGO,2020,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1224,"Severely Wasted Children",Thailand,THA,2020,2.367498702,#fdae61,High,Admin,"2024-12-03 09:49:23"
1225,"Severely Wasted Children",Tajikistan,TJK,2020,1.613687877,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1226,"Severely Wasted Children",Turkmenistan,TKM,2020,1.324421186,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1227,"Severely Wasted Children","Trinidad and Tobago",TTO,2014,2.364705882,#fdae61,High,Admin,"2024-12-03 09:49:23"
1228,"Severely Wasted Children",Tunisia,TUN,2020,1.094117647,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1229,"Severely Wasted Children",Türkiye,TUR,2020,4.094117647,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1230,"Severely Wasted Children",Uganda,UGA,2020,3.550588235,#fdae61,High,Admin,"2024-12-03 09:49:23"
1231,"Severely Wasted Children",Vietnam,VNM,2020,5,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1232,"Severely Wasted Children",Yemen,YEM,2016,4.623529412,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1233,"Severely Wasted Children","South Africa",ZAF,2020,1.473517355,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1234,"Severely Wasted Children",Zambia,ZMB,2020,1.415687926,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1235,"Severely Wasted Children",Zimbabwe,ZWE,2020,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1236,"Severely Wasted Children",Argentina,ARG,2018,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1237,"Severely Wasted Children",Belgium,BEL,2014,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1238,"Severely Wasted Children",Colombia,COL,2016,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1239,"Severely Wasted Children",Germany,DEU,2016,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1240,"Severely Wasted Children",Ecuador,ECU,2019,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1241,"Severely Wasted Children",Estonia,EST,2014,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1242,"Severely Wasted Children","United Kingdom",GBR,2017,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1243,"Severely Wasted Children",Honduras,HND,2019,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1244,"Severely Wasted Children",Jamaica,JAM,2018,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1245,"Severely Wasted Children",Japan,JPN,2010,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1246,"Severely Wasted Children","South Korea",KOR,2020,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1247,"Severely Wasted Children",Kuwait,KWT,2020,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1248,"Severely Wasted Children",Lebanon,LBN,2021,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1249,"Severely Wasted Children","Sri Lanka",LKA,2016,1.752941176,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1250,"Severely Wasted Children",Lithuania,LTU,2021,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1251,"Severely Wasted Children",Latvia,LVA,2021,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1252,"Severely Wasted Children",México,MEX,2021,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1253,"Severely Wasted Children",Oman,OMN,2017,1.752941176,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1254,"Severely Wasted Children",Panama,PAN,2019,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1255,"Severely Wasted Children",Philippines,PHL,2015,1.047058824,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1256,"Severely Wasted Children","North Korea",PRK,2017,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1257,"Severely Wasted Children",Portugal,PRT,2016,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1258,"Severely Wasted Children",Paraguay,PRY,2016,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1259,"Severely Wasted Children",Palestine,PSE,2020,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1260,"Severely Wasted Children","Solomon Islands",SLB,2015,1.988235294,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1261,"Severely Wasted Children",Timor-Leste,TLS,2020,5,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1262,"Severely Wasted Children",Tanzania,TZA,2022,2.082187961,#fdae61,High,Admin,"2024-12-03 09:49:23"
1263,"Severely Wasted Children",Uruguay,URY,2018,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1264,"Severely Wasted Children","United States",USA,2018,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1265,"Severely Wasted Children",Uzbekistan,UZB,2021,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1266,"Severely Wasted Children",Vanuatu,VUT,2013,1.141176471,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1267,"Severely Wasted Children","United Arab Emirates",ARE,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1268,"Severely Wasted Children",Australia,AUS,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1269,"Severely Wasted Children",Austria,AUT,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1270,"Severely Wasted Children",Bahrain,BHR,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1271,"Severely Wasted Children",Belarus,BLR,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1272,"Severely Wasted Children",Botswana,BWA,2022,1.484705882,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1273,"Severely Wasted Children",Canada,CAN,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1274,"Severely Wasted Children",Switzerland,CHE,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1275,"Severely Wasted Children",Chile,CHL,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1276,"Severely Wasted Children",China,CHN,2022,3.498823529,#fdae61,High,Admin,"2024-12-03 09:49:23"
1277,"Severely Wasted Children",Cyprus,CYP,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1278,"Severely Wasted Children",Czechia,CZE,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1279,"Severely Wasted Children",Denmark,DNK,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1280,"Severely Wasted Children",Spain,ESP,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1281,"Severely Wasted Children",Finland,FIN,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1282,"Severely Wasted Children",France,FRA,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1283,"Severely Wasted Children",Greece,GRC,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1284,"Severely Wasted Children",Croatia,HRV,2022,2.054117647,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1285,"Severely Wasted Children",Hungary,HUN,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1286,"Severely Wasted Children",Ireland,IRL,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1287,"Severely Wasted Children",Iceland,ISL,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1288,"Severely Wasted Children",Israel,ISR,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1289,"Severely Wasted Children",Italy,ITA,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1290,"Severely Wasted Children",Mauritius,MUS,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1291,"Severely Wasted Children",Netherlands,NLD,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1292,"Severely Wasted Children",Norway,NOR,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1293,"Severely Wasted Children","New Zealand",NZL,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1294,"Severely Wasted Children",Poland,POL,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1295,"Severely Wasted Children",Qatar,QAT,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1296,"Severely Wasted Children",Romania,ROU,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1297,"Severely Wasted Children",Russia,RUS,2022,1.301176471,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1298,"Severely Wasted Children",Singapore,SGP,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1299,"Severely Wasted Children",Somalia,SOM,2022,2.835294118,#fdae61,High,Admin,"2024-12-03 09:49:23"
1300,"Severely Wasted Children",Slovakia,SVK,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1301,"Severely Wasted Children",Slovenia,SVN,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1302,"Severely Wasted Children",Sweden,SWE,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1303,"Severely Wasted Children",Ukraine,UKR,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1304,"Severely Wasted Children",Venezuela,VEN,2022,1.044950644,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1305,"Equitable Distribution of Resources","No Country",AFG,2022,4.369539551,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1306,"Equitable Distribution of Resources",Angola,AGO,2022,4.343565525,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1307,"Equitable Distribution of Resources",Albania,ALB,2022,2.557260921,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1308,"Equitable Distribution of Resources","United Arab Emirates",ARE,2022,2.622195986,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1309,"Equitable Distribution of Resources",Argentina,ARG,2022,2.45690673,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1310,"Equitable Distribution of Resources",Armenia,ARM,2022,2.74025974,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1311,"Equitable Distribution of Resources",Australia,AUS,2022,1.26918536,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1312,"Equitable Distribution of Resources",Austria,AUT,2022,1.652892562,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1313,"Equitable Distribution of Resources",Azerbaijan,AZE,2022,3.414403778,#fdae61,High,Admin,"2024-12-03 09:49:23"
1314,"Equitable Distribution of Resources",Burundi,BDI,2022,3.857142857,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1315,"Equitable Distribution of Resources",Belgium,BEL,2022,1.655253837,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1316,"Equitable Distribution of Resources",Benin,BEN,2022,3.482880756,#fdae61,High,Admin,"2024-12-03 09:49:23"
1317,"Equitable Distribution of Resources","Burkina Faso",BFA,2022,3.493506494,#fdae61,High,Admin,"2024-12-03 09:49:23"
1318,"Equitable Distribution of Resources",Bangladesh,BGD,2022,3.153482881,#fdae61,High,Admin,"2024-12-03 09:49:23"
1319,"Equitable Distribution of Resources",Bulgaria,BGR,2022,2.387249115,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1320,"Equitable Distribution of Resources",Bahrain,BHR,2022,2.828807556,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1321,"Equitable Distribution of Resources","Bosnia and Herzegovina",BIH,2022,2.419126328,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1322,"Equitable Distribution of Resources",Belarus,BLR,2022,2.297520661,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1323,"Equitable Distribution of Resources",Bolivia,BOL,2022,2.984651712,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1324,"Equitable Distribution of Resources",Brazil,BRA,2022,2.976387249,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1325,"Equitable Distribution of Resources",Bhutan,BTN,2022,2.517119244,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1326,"Equitable Distribution of Resources",Botswana,BWA,2022,2.319952774,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1327,"Equitable Distribution of Resources","Central African Republic",CAF,2022,4.958677686,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1328,"Equitable Distribution of Resources",Canada,CAN,2022,1.539551358,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1329,"Equitable Distribution of Resources",Switzerland,CHE,2022,1.502951594,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1330,"Equitable Distribution of Resources",Chile,CHL,2022,2.224321133,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1331,"Equitable Distribution of Resources",China,CHN,2022,2.523022432,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1332,"Equitable Distribution of Resources","Côte d'Ivoire",CIV,2022,3.52892562,#fdae61,High,Admin,"2024-12-03 09:49:23"
1333,"Equitable Distribution of Resources",Cameroon,CMR,2022,4.088547816,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1334,"Equitable Distribution of Resources","Democratic Republic of the Congo",COD,2022,4.148760331,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1335,"Equitable Distribution of Resources","Republic of the Congo",COG,2022,3.842975207,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1336,"Equitable Distribution of Resources",Colombia,COL,2022,3.086186541,#fdae61,High,Admin,"2024-12-03 09:49:23"
1337,"Equitable Distribution of Resources","Costa Rica",CRI,2022,2.028335301,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1338,"Equitable Distribution of Resources",Cuba,CUB,2022,2.929161747,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1339,"Equitable Distribution of Resources",Cyprus,CYP,2022,1.639905549,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1340,"Equitable Distribution of Resources",Czechia,CZE,2022,1.767414404,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1341,"Equitable Distribution of Resources",Germany,DEU,2022,1.3459268,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1342,"Equitable Distribution of Resources",Djibouti,DJI,2022,3.898465171,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1343,"Equitable Distribution of Resources",Denmark,DNK,2022,1.231404959,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1344,"Equitable Distribution of Resources","Dominican Republic",DOM,2022,3.243211334,#fdae61,High,Admin,"2024-12-03 09:49:23"
1345,"Equitable Distribution of Resources",Algeria,DZA,2022,2.966942149,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1346,"Equitable Distribution of Resources",Ecuador,ECU,2022,2.801652893,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1347,"Equitable Distribution of Resources",Egypt,EGY,2022,3.655253837,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1348,"Equitable Distribution of Resources",Eritrea,ERI,2022,4.301062574,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1349,"Equitable Distribution of Resources",Spain,ESP,2022,1.828807556,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1350,"Equitable Distribution of Resources",Estonia,EST,2022,1.645808737,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1351,"Equitable Distribution of Resources",Ethiopia,ETH,2022,3.903187721,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1352,"Equitable Distribution of Resources",Finland,FIN,2022,1.234946871,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1353,"Equitable Distribution of Resources",France,FRA,2022,1.624557261,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1354,"Equitable Distribution of Resources",Gabon,GAB,2022,3.593860685,#fdae61,High,Admin,"2024-12-03 09:49:23"
1355,"Equitable Distribution of Resources","United Kingdom",GBR,2022,1.994096812,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1356,"Equitable Distribution of Resources",Georgia,GEO,2022,2.299881936,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1357,"Equitable Distribution of Resources",Ghana,GHA,2022,2.706021251,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1358,"Equitable Distribution of Resources",Guinea,GIN,2022,4.003541913,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1359,"Equitable Distribution of Resources",Gambia,GMB,2022,3.603305785,#fdae61,High,Admin,"2024-12-03 09:49:23"
1360,"Equitable Distribution of Resources",Guinea-Bissau,GNB,2022,4.080283353,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1361,"Equitable Distribution of Resources","Equatorial Guinea",GNQ,2022,4.630460449,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1362,"Equitable Distribution of Resources",Greece,GRC,2022,1.696576151,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1363,"Equitable Distribution of Resources",Guatemala,GTM,2022,3.664698937,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1364,"Equitable Distribution of Resources",Guyana,GUY,2022,2.919716647,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1365,"Equitable Distribution of Resources",Honduras,HND,2022,2.984651712,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1366,"Equitable Distribution of Resources",Croatia,HRV,2022,1.775678867,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1367,"Equitable Distribution of Resources",Haiti,HTI,2022,4.6729634,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1368,"Equitable Distribution of Resources",Hungary,HUN,2022,1.939787485,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1369,"Equitable Distribution of Resources",Indonesia,IDN,2022,3.061393152,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1370,"Equitable Distribution of Resources",India,IND,2022,3.21133412,#fdae61,High,Admin,"2024-12-03 09:49:23"
1371,"Equitable Distribution of Resources",Ireland,IRL,2022,1.317591499,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1372,"Equitable Distribution of Resources",Iran,IRN,2022,3.227863046,#fdae61,High,Admin,"2024-12-03 09:49:23"
1373,"Equitable Distribution of Resources",Iraq,IRQ,2022,3.592680047,#fdae61,High,Admin,"2024-12-03 09:49:23"
1374,"Equitable Distribution of Resources",Iceland,ISL,2022,1.564344746,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1375,"Equitable Distribution of Resources",Israel,ISR,2022,2.132231405,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1376,"Equitable Distribution of Resources",Italy,ITA,2022,1.428571429,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1377,"Equitable Distribution of Resources",Jamaica,JAM,2022,2.570247934,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1378,"Equitable Distribution of Resources",Jordan,JOR,2022,3.035419126,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1379,"Equitable Distribution of Resources",Japan,JPN,2022,1.354191263,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1380,"Equitable Distribution of Resources",Kazakhstan,KAZ,2022,2.507674144,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1381,"Equitable Distribution of Resources",Kenya,KEN,2022,3.216056671,#fdae61,High,Admin,"2024-12-03 09:49:23"
1382,"Equitable Distribution of Resources",Kyrgyzstan,KGZ,2022,3.263282172,#fdae61,High,Admin,"2024-12-03 09:49:23"
1383,"Equitable Distribution of Resources",Cambodia,KHM,2022,3.493506494,#fdae61,High,Admin,"2024-12-03 09:49:23"
1384,"Equitable Distribution of Resources","South Korea",KOR,2022,1.619834711,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1385,"Equitable Distribution of Resources",Kuwait,KWT,2022,2.775678867,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1386,"Equitable Distribution of Resources",Laos,LAO,2022,3.60566706,#fdae61,High,Admin,"2024-12-03 09:49:23"
1387,"Equitable Distribution of Resources",Lebanon,LBN,2022,3.226682409,#fdae61,High,Admin,"2024-12-03 09:49:23"
1388,"Equitable Distribution of Resources",Liberia,LBR,2022,3.881936246,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1389,"Equitable Distribution of Resources",Libya,LBY,2022,3.584415584,#fdae61,High,Admin,"2024-12-03 09:49:23"
1390,"Equitable Distribution of Resources","Sri Lanka",LKA,2022,2.79338843,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1391,"Equitable Distribution of Resources",Lesotho,LSO,2022,3.526564345,#fdae61,High,Admin,"2024-12-03 09:49:23"
1392,"Equitable Distribution of Resources",Lithuania,LTU,2022,1.606847698,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1393,"Equitable Distribution of Resources",Latvia,LVA,2022,1.566706021,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1394,"Equitable Distribution of Resources",Morocco,MAR,2022,3.32231405,#fdae61,High,Admin,"2024-12-03 09:49:23"
1395,"Equitable Distribution of Resources",Moldova,MDA,2022,2.38961039,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1396,"Equitable Distribution of Resources",Madagascar,MDG,2022,4.041322314,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1397,"Equitable Distribution of Resources",México,MEX,2022,3.047225502,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1398,"Equitable Distribution of Resources","North Macedonia",MKD,2022,2.266824085,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1399,"Equitable Distribution of Resources",Mali,MLI,2022,4.252656434,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1400,"Equitable Distribution of Resources",Myanmar,MMR,2022,3.885478158,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1401,"Equitable Distribution of Resources",Montenegro,MNE,2022,1.736717828,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
1402,"Equitable Distribution of Resources",Mongolia,MNG,2022,2.783943329,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1403,"Equitable Distribution of Resources",Mozambique,MOZ,2022,3.674144038,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1404,"Equitable Distribution of Resources",Mauritania,MRT,2022,4.375442739,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1405,"Equitable Distribution of Resources",Mauritius,MUS,2022,2.531286895,#a6d96a,Low,Admin,"2024-12-03 09:49:23"
1406,"Equitable Distribution of Resources",Malawi,MWI,2022,3.460448642,#fdae61,High,Admin,"2024-12-03 09:49:23"
1407,"Equitable Distribution of Resources",Malaysia,MYS,2022,2.964580874,#fee98b,Medium,Admin,"2024-12-03 09:49:23"
1408,"Equitable Distribution of Resources",Namibia,NAM,2022,3.293978749,#fdae61,High,Admin,"2024-12-03 09:49:23"
1409,"Equitable Distribution of Resources",Niger,NER,2022,4.0094451,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1410,"Equitable Distribution of Resources",Nigeria,NGA,2022,4.160566706,#d73027,"Very High",Admin,"2024-12-03 09:49:23"
1411,"Equitable Distribution of Resources",Nicaragua,NIC,2022,3.159386068,#fdae61,High,Admin,"2024-12-03 09:49:23"
1412,"Equitable Distribution of Resources",Netherlands,NLD,2022,1.801652893,#1a9850,"Very Low",Admin,"2024-12-03 09:49:23"
